ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price (AUD)
4640083,Domestic assembly,Used car,SUV,0 Km,Green,gray,5-door,8-seat,"Petrol	2.0 L",,Manual,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Jolie,2005,Mitsubishi Jolie SS 2005,5465.599215
4640123,Imported,Used car,4x4,"20,000 Km",Black,Black,4-door,5-seat,"Petrol	3.5 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,F150,2020,Ford F150 Raptor 3.5 V6 2020,161943.6805
4640126,Imported,Used car,4x4,"20,000 Km",Grey,Black,4-door,5-seat,"Petrol	3.5 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,F150,2020,Ford F150 Raptor 3.5 V6 2020,161943.6805
4640153,Imported,Used car,SUV,"60,000 Km",Red,Brown,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2015,LandRover Range Rover HSE 3.0 2015,121457.7603
4640229,Domestic assembly,New car,Crossover,0 Km,Black,gray,5-door,5-seat,"Petrol	1.6 L", Electronic fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Peugeot,3008,2022,Peugeot 3008 AL 2022,40485.92011
4640343,Imported,Used car,SUV,"48,000 Km",White,Brown,5-door,8-seat,"Diesel	2.8 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Toyota,Fortuner,2018,Toyota Fortuner 2.8V 4x4 AT 2018,40283.49051
4640383,Imported,Used car,SUV,"55,000 Km",White,Yellow,5-door,7-seat,"Petrol	5.7 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,LX,2018,Lexus LX 570 Super Sport 2018,323887.3609
4640479,Domestic assembly,Used car,Sedan,"11,200 Km",White,Cream,4-door,5-seat,"Petrol	2.0 L", Electronic,Automatic,FWD - Front-wheel drive,"7l	L/100Km",Hyundai,Elantra,2021,Hyundai Elantra 2.0 AT 2021,26315.84807
4640511,Imported,Used car,SUV,"10,301 Km",White,Brown,5-door,4-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2021,LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,485831.0413
4640515,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.6 L",Multi-point fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Hyundai,Elantra,2023,Hyundai Elantra 1.6 AT Standard 2023,22672.11526
4640637,Imported,New car,Crossover,0 Km,Red,-,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX 30,2022,Mazda CX 30 Luxury 2.0 AT 2022 car,30931.24297
4640661,Imported,Used car,Crossover,"48,000 Km",White,Black,5-door,5-seat,"Petrol	1.8 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,HRV,2019,Honda HRV L 2019,26923.13687
4640739,Imported,Used car,Sedan,"28,000 Km",Red,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,Civic,2020,Honda Civic RS 1.5 AT 2020,30364.44008
4640749,Domestic assembly,New car,Sedan,0 Km,White,gray,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Elantra,2022,Hyundai Elantra 1.6 AT Standard 2022,22429.19974
4640876,Domestic assembly,Used car,Sedan,"135,000 Km",Black,Brown,4-door,5-seat,"Petrol	2.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Camry,2018,Toyota Camry 2.5Q 2018,35627.6097
4640925,Imported,New car,Sedan,0 Km,Green,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,2,2022,Mazda 2 1.5 AT 2022,17975.74853
4641111,Domestic assembly,Used car,Sedan,0 Km,White,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2017,Mercedes Benz E class E200 2017,40485.92011
4641115,Imported,Used car,Hatchback,0 Km,Cream,Black,5-door,5-seat,"Petrol	1.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Morning,2012,Kia Morning 1.0 AT 2012 car,10728.76883
4641394,Imported,Used car,4x4,"50,000 Km",Green,Black,4-door,5-seat,"Diesel	2.2 L",Electronic oil injection,Automatic,RFD - Rear-wheel drive,"6	L/100Km",Mazda,BT50,2017,Mazda BT50 2.2L 4x2 AT 2017,19352.26981
4641711,Domestic assembly,Used car,Crossover,"7,000 Km",Green,Black,5-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Kona,2021,Hyundai Kona 1.6 Turbo 2021,26923.13687
4641792,Domestic assembly,Used car,Crossover,"48,500 Km",Take note,Cream,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Hyundai,Tucson,2019,Hyundai Tucson 2.0 ATH 2019,29149.86248
4641817,Imported,Used car,4x4,"68,000 Km",Grey,Black,4-door,5-seat,"Diesel	2.0 L", Kim full,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,Ranger,2018,Ford Ranger Wildtrak 2.0L 4x4 AT 2018,28299.65816
4641995,Domestic assembly,Used car,Sedan,"55,000 Km",Black,Red,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,C class,2017,Mercedes Benz C class C300 AMG 2017,40485.92011
4642010,Domestic assembly,Used car,Sedan,"4,999 Km",Black,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,C class,2021,Mercedes Benz C class C200 Avantgarde 2021,40485.92011
4642020,Domestic assembly,Used car,Sedan,19 Km,Grey,Brown,4-door,5-seat,"Petrol	1.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,C class,2022,Mercedes Benz C class C200 Avantgarde 2022,40485.92011
4642091,Imported,Used car,SUV,"9,000 Km",Black,Red,5-door,5-seat,"Petrol	4.0 L", Pump,Automatic,AWD - 4-wheel drive (AWD),"12	L/100Km",Mercedes Benz,G class,2021,Mercedes Benz G class G63 AMG 2021,445345.1212
4642106,Domestic assembly,Used car,SUV,17 Km,Black,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2022,Mercedes Benz GLC 300 4Matic 2022,80971.8402
4642119,Domestic assembly,Used car,SUV,19 Km,Black,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2022,Mercedes Benz GLC 300 4Matic 2022,80971.8402
4642159,Imported,Used car,Sedan,"64,000 Km",White,Brown,4-door,4-seat,"Petrol	3.6 L",3.6 tubes,Automatic,RFD - Rear-wheel drive,L/100Km,Porsche,Panamera,2015,Porsche Panamera 3.6 V6 2015,80971.8402
4642161,Domestic assembly,Used car,Sedan,"60,000 Km",White,Brown,4-door,5-seat,"Petrol	3.0 L",3,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,S class,2016,Mercedes Benz S class S400L 2016,40485.92011
4642200,Domestic assembly,Used car,SUV,17 Km,Green,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2022,Mercedes Benz GLC 300 4Matic 2022,80971.8402
4642202,Domestic assembly,Used car,Sedan,"19,000 Km",Black,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,C class,2018,Mercedes Benz C class C300 AMG 2018,40485.92011
4642216,Domestic assembly,Used car,Sedan,"20,000 Km",White,Brown,4-door,5-seat,"Petrol	2.0 L",2.0 Tuber,Automatic,RFD - Rear-wheel drive,"9	L/100Km",Mercedes Benz,E class,2021,Mercedes Benz E class E300 AMG 2021,80971.8402
4642243,Domestic assembly,New car,Sedan,10 Km,Black,Brown,4-door,5-seat,"Petrol	1.5 L",1.6 turbo,Automatic,RFD - Rear-wheel drive,"8	L/100Km",Mercedes Benz,E class,2022,Mercedes Benz E class E180 2022,40485.92011
4642260,Imported,Used car,SUV,"20,000 Km",Green,Cream,5-door,7-seat,"Petrol	2.7 L",2.7 DuraVVTi,Automatic,4WD - Four-wheel drive (4WD),"9	L/100Km",Toyota,Prado,2020,Toyota Prado VX 2.7L 2020,80971.8402
4642273,Imported,Used car,SUV,"15,000 Km",Sand,Brown,5-door,5-seat,"Petrol	3.5 L",Dura VVTi,Automatic,AWD - 4-wheel drive (AWD),"9	L/100Km",Lexus,RX,2020,Lexus RX 350 2020,161943.6805
4642277,Imported,Used car,SUV,0 Km,Black,Brown,5-door,5-seat,"Petrol	4.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,G class,2021,Mercedes Benz G class G63 AMG 2021,526316.9615
4642282,Domestic assembly,Used car,Sedan,"72,000 Km",White,Black,4-door,5-seat,"Petrol	3.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,S class,2018,Mercedes Benz S class S450L 2018,80971.8402
4642291,Imported,Used car,Sedan,"40,000 Km",Black,Black,4-door,5-seat,"Petrol	2.0 L",Nature,Automatic,FWD - Front-wheel drive,"07	L/100Km",Toyota,Camry,2020,Toyota Camry 2.0G 2020,35425.18009
4642294,Imported,Used car,Coupe,"22,000 Km",White,Brown,2-door,4-seat,"Petrol	2.0 L",2.0 Tuber,Automatic,RFD - Rear-wheel drive,"9	L/100Km",Chevrolet,Camaro,2017,Chevrolet Camaro 2.0 Turbo 2017,80971.8402
4642311,Domestic assembly,Used car,Sedan,"49,000 Km",Black,Cream,4-door,5-seat,"Petrol	4.7 L",V8 4.7,Automatic,RFD - Rear-wheel drive,"9	L/100Km",Mercedes Benz,S class,2015,Mercedes Benz S class S500L 2015,80971.8402
4642442,Domestic assembly,Used car,Sedan,"35,000 Km",Green,Cream,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2017,Mercedes Benz E class E200 2017,40485.92011
4642510,Imported,Used car,SUV,"29,000 Km",White,Black,5-door,5-seat,"Petrol	2.5 L",,Automatic,AWD - 4-wheel drive (AWD),"8	L/100Km",Subaru,Outback,2018,Subaru Outback 2.5iS EyeSight 2018,40485.92011
4642560,Imported,Used car,4x4,"30,000 Km",White,Black,4-door,5-seat,"Petrol	3.5 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,F150,2019,Ford F150 Raptor 2019,121457.7603
4642602,Imported,New car,Crossover,0 Km,Red,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Creta,2023,Hyundai Creta Premium 1.5 AT 2023,28583.0596
4642642,Domestic assembly,Used car,Sedan,"40,000 Km",Black,Cream,4-door,5-seat,"Petrol	3.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,S class,2017,Mercedes Benz S class S400L 2017,161943.6805
4642687,Imported,Used car,SUV,"50,000 Km",Black,Brown,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2014,LandRover Range Rover Vogue 3.0 2014,121457.7603
4642761,Imported,Used car,Sedan,"15,000 Km",White,Cream,4-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,Maybach,2021,Mercedes Benz Maybach S450 4Matic 2021,242915.5207
4642782,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Ford,Territory,2023,Ford Territory Titanium 1.5 AT 2023 car,36801.70138
4642926,Domestic assembly,Used car,Sedan,"30,000 Km",Red,Colorful,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Cerato,2019,Kia Cerato 2.0 AT Premium 2019 car,22064.82646
4642993,Domestic assembly,Used car,Van/Minivan,0 Km,Red,gray,5-door,2-seat,"Petrol	0.8 L",,Manual,FWD - Front-wheel drive,L/100Km,Chevrolet,Spark,2011,Chevrolet Spark Van 0.8 MT 2011,4008.106091
4643087,Imported,Used car,4x4,"31,000 Km",White,Grey,4-door,5-seat,"Diesel	2.5 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Chevrolet,Colorado,2019,Chevrolet Colorado LTZ 2.5L 4x4 AT 2019,24655.92535
4643232,Imported,Used car,Sedan,"6,000 Km",Green,Brown,5-door,5-seat,"Petrol	2.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Lexus,ES,2022,Lexus ES 250 2022,80971.8402
4643256,Imported,Used car,4x4,"65,000 Km",Green,Black,4-door,5-seat,"Diesel	2.2 L", Electronic injector,Automatic,RFD - Rear-wheel drive,"6	L/100Km",Ford,Ranger,2018,Ford Ranger XLS 2.2L 4x2 AT 2018,21376.56582
4643279,Imported,New car,Sedan,0 Km,Black,Black,5-door,5-seat,"Petrol	2.0 L",2,Automatic,FWD - Front-wheel drive,"10	L/100Km",Toyota,Camry,2023,Toyota Camry 2.0G 2023,40485.92011
4643375,Imported,Used car,Van/Minivan,0 Km,Take note,Cream,5-door,2-seat,"Petrol	1.0 L",tubo Oil,Automatic,FWD - Front-wheel drive,"7	L/100Km",Kia,Morning,2014,Kia Morning Van 1.0 AT 2014,9311.761627
4643417,Imported,Used car,SUV,"50,000 Km",Black,Cream,5-door,7-seat,"Petrol	2.3 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Ford,Explorer,2017,Ford Explorer Limited 2.3L EcoBoost 2017,40485.92011
4643458,Imported,Used car,SUV,"110,000 Km",Green,Cream,5-door,7-seat,"Diesel	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Hyundai,Veracruz,2007,Hyundai Veracruz 3.0 V6 2007,21659.96726
4643601,Domestic assembly,New car,Crossover,0 Km,White,gray,5-door,5-seat,"Petrol	1.6 L", Electronic fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Peugeot,3008,2022,Peugeot 3008 AT 2022,40485.92011
4643610,Domestic assembly,Used car,Sedan,0 Km,Yellow,Cream,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2016,Toyota Vios 1.5E 2016,12793.55075
4643656,Imported,Used car,SUV,"40,000 Km",White,Black,5-door,7-seat,"Diesel	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Ford,Everest,2020,Ford Everest Titanium 2.0L 4x2 AT 2020,40485.92011
4643766,Imported,Used car,Van/Minivan,"78,000 Km",Silver,gray,5-door,7-seat,"Petrol	3.5 L", Crazy man,Automatic,FWD - Front-wheel drive,"10	L/100Km",Toyota,Sienna,2010,Toyota Sienna Limited 3.5 2010,40485.92011
4643782,Domestic assembly,Used car,Sedan,"46,000 Km",Black,Cream,4-door,5-seat,"Petrol	1.5 L", Kim full,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2019,Toyota Vios 1.5E CVT 2019,18583.03733
4643847,Imported,Used car,Sedan,"13,000 Km",White,Cream,4-door,5-seat,"Petrol	3.0 L",Electronic,Automatic,AWD - 4-wheel drive (AWD),"12	L/100Km",Mercedes Benz,Maybach,2018,Mercedes Benz Maybach S450 4Matic 2018,202429.6005
4643852,Domestic assembly,Used car,Sedan,"60,000 Km",Black,Black,4-door,5-seat,"Petrol	3.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,S class,2016,Mercedes Benz S class S400L 2016,40485.92011
4643902,Imported,Used car,Sedan,"10,000 Km",White,Cream,4-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,Maybach,2018,Mercedes Benz Maybach S450 4Matic 2018,242915.5207
4643914,Imported,Used car,SUV,"82,000 Km",Black,Black,5-door,8-seat,"Petrol	4.6 L",Gasoline,Automatic,AWD - 4-wheel drive (AWD),"11	L/100Km",Toyota,Land Cruiser,2016,Toyota Land Cruiser VX 4.6 V8 2016,121457.7603
4643927,Domestic assembly,New car,4x4,0 Km,Black,Black,4-door,5-seat,"Diesel	2.0 L",Direct spray,Automatic,4WD - Four-wheel drive (4WD),"10	L/100Km",Ford,Ranger,2023,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,39068.91291
4643964,Domestic assembly,New car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	1.5 L",Direct spray,Automatic,FWD - Front-wheel drive,"10	L/100Km",Ford,Territory,2023,Ford Territory Titanium X 1.5 AT 2023,37854.3353
4643987,Imported,Used car,SUV,"30,000 Km",Black,Black,5-door,7-seat,"Diesel	2.5 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Chevrolet,Trailblazer,2019,Chevrolet Trailblazer LTZ 2.5L VGT 4x4 AT 2019,35020.32089
4644067,Imported,New car,SUV,0 Km,Grey,Black,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Suzuki,XL7,2022,Suzuki XL7 1.5 AT 2022 car,24251.06615
4644101,Imported,Used car,SUV,"10,000 Km",Green,Cream,5-door,5-seat,"Petrol	3.5 L",Gasoline,Automatic,AWD - 4-wheel drive (AWD),"08	L/100Km",Lexus,RX,2010,Lexus RX 350 AWD 2010,40485.92011
4644130,Domestic assembly,Used car,Crossover,"25,000 Km",White,Cream,5-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Hyundai,Tucson,2019,Hyundai Tucson 1.6 AT Turbo 2019,32591.16569
4644133,Imported,Used car,4x4,"80,000 Km",Red,Black,4-door,5-seat,"Diesel	2.5 L",Tubor,Automatic,RFD - Rear-wheel drive,"6	L/100Km",Isuzu,Dmax,2016,Isuzu Dmax LS 2.5 4x2 AT 2016,17611.37525
4644213,Domestic assembly,Used car,Sedan,"24,000 Km",White,Grey,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Ford,Focus,2016,Ford Focus Titanium 1.5L 2016,20202.47413
4644223,Imported,Used car,SUV,"50,000 Km",Red,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),"8	L/100Km",LandRover,Range Rover Evoque,2014,LandRover Range Rover Evoque Dynamic 2014,40404.94827
4644444,Domestic assembly,Used car,SUV,0 Km,Grey,Cream,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2021,Mercedes Benz GLC 300 4Matic 2021,80971.8402
4644534,Imported,Used car,SUV,0 Km,Silver,Cream,5-door,5-seat,"Petrol	4.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,G class,2020,Mercedes Benz G class G63 AMG 2020,364373.281
4644679,Imported,Used car,4x4,0 Km,Silver,Colorful,4-door,5-seat,"Diesel	2.2 L",,Manual,RFD - Rear-wheel drive,L/100Km,Ford,Ranger,2014,Ford Ranger XLS 2.2L 4x2 MT 2014,15587.07924
4644917,Imported,Used car,Sedan,"62,000 Km",White,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Jaguar,XF,2012,Jaguar XF 2.0 AT 2012 car,29554.72168
4645111,Imported,Used car,Hatchback,"68,000 Km",Red,Colorful,5-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,i20,2013,Hyundai i20 1.4 AT 2013 car,12753.06483
4645303,Domestic assembly,Used car,SUV,0 Km,Take note,gray,5-door,8-seat,"Petrol	4.5 L",,Manual,4WD - Four-wheel drive (4WD),L/100Km,Toyota,Land Cruiser,2007,Toyota Land Cruiser GX 4.5 2007,36842.1873
4645364,Imported,Used car,Sedan,"320,000 Km",Green,Red,4-door,5-seat,"Petrol	2.4 L", Carburetor,Manual,RFD - Rear-wheel drive,"10	L/100Km",Toyota,Cressida,1996,Toyota Cressida GL 2.4 1996,4696.366733
4645470,Imported,Used car,4x4,"140,000 Km",Green,Colorful,4-door,5-seat,"Diesel	2.2 L", Electronic oil injection,Manual,4WD - Four-wheel drive (4WD),L/100Km,Ford,Ranger,2014,Ford Ranger XLT 2.2L 4x4 MT 2014,17813.80485
4645529,Imported,Used car,SUV,"50,000 Km",Red,Cream,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),"6	L/100Km",BMW,X6,2015,BMW X6 xDrive35i 2015,40485.92011
4645576,Domestic assembly,New car,Sedan,0 Km,Red,Black,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Elantra,2022,Hyundai Elantra N-Line 1.6 Turbo AT 2022,32348.25017
4645583,Domestic assembly,New car,Sedan,0 Km,Black,Black,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Elantra,2022,Hyundai Elantra 1.6 AT Standard 2022,24251.06615
4645589,Domestic assembly,New car,Sedan,0 Km,Red,Black,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Elantra,2022,Hyundai Elantra 1.6 AT Special 2022,26072.93255
4645593,Domestic assembly,Used car,Sedan,"88,000 Km",Grey,Black,4-door,5-seat,"Petrol	2.0 L",full electronic gasoline,Automatic,FWD - Front-wheel drive,L/100Km,Honda,Civic,2008,Honda Civic 2.0 AT 2008,12348.20563
4645602,Imported,Used car,4x4,"38,000 Km",White,Black,4-door,5-seat,"Petrol	3.5 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,F150,2019,Ford F150 Raptor 2019,161943.6805
4645606,Domestic assembly,Used car,SUV,"38,000 Km",White,Black,5-door,7-seat,"Petrol	2.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Chevrolet,Captiva,2018,Chevrolet Captiva Revv LTZ 2.4 AT 2018,24089.12247
4645615,Domestic assembly,Used car,Sedan,"72,000 Km",Brown,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2014,Mercedes Benz E class E200 2014,29757.15128
4645889,Imported,New car,SUV,0 Km,White,Black,5-door,4-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,Maybach,2022,Mercedes Benz Maybach GLS 480 4Matic 2022,323887.3609
4645896,Imported,Used car,SUV,0 Km,Black,Cream,5-door,7-seat,"Petrol	4.7 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,GX,2007,Lexus GX 470 2007,38866.48331
4645913,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,5-seat,"Petrol	1.5 L",electronic fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Ford,Territory,2023,Ford Territory Trend 1.5 AT 2023 car,31052.70073
4645982,Imported,Used car,Hatchback,"81,000 Km",Red,Black,5-door,5-seat,"Petrol	1.2 L",Electronic,Automatic,FWD - Front-wheel drive,"6	L/100Km",Daewoo,GentraX,2010,Daewoo GentraX SX 1.2 AT 2010,8704.472827
4646032,Imported,New car,Van/Minivan,0 Km,Grey,Black,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Stargazer,2022,Hyundai Stargazer Premium 1.5 AT 2022,24493.98167
4646091,Imported,Used car,4x4,0 Km,Different color,Different color,4-door,5-seat,"Diesel	3.2 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,Ranger,2017,Ford Ranger Wildtrak 3.2L 4x4 AT 2017,30566.86968
4646138,Imported,Used car,SUV,"5,000 Km",White,Brown,5-door,4-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2021,LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,526316.9615
4646601,Domestic assembly,Used car,Sedan,"110,000 Km",Brown,Black,4-door,5-seat,"Petrol	3.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2011,Mercedes Benz E class E300 2011,24898.84087
4646990,Imported,Used car,Convertible/Cabriolet,"52,000 Km",Grey,Red,2-door,4-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Chevrolet,Camaro,2019,Chevrolet Camaro RS Convertible 2.0 Turbo 2019,80971.8402
4646999,Imported,Used car,Hatchback,0 Km,Red,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,Jazz,2018,Honda Jazz RS 2018,19028.38245
4647035,Imported,Used car,SUV,"60,000 Km",White,Brown,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLE Class,2016,Mercedes Benz GLE Class GLE 400 4Matic 2016,40485.92011
4647044,Imported,Used car,SUV,"25,000 Km",White,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,RX,2020,Lexus RX 300 2020,80971.8402
4647221,Domestic assembly,Used car,Hatchback,"28,760 Km",White,Cream,5-door,5-seat,"Petrol	1.25 L",,Automatic,FWD - Front-wheel drive,"5	L/100Km",Kia,Morning,2019,Kia Morning Luxury 2019 car,14979.79044
4647227,Imported,Used car,Hatchback,"123,698 Km",White,Brown,5-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,i30,2009,Hyundai i30 CW 1.6 AT 2009,11943.34643
4647267,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.6 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Elantra,2022,Hyundai Elantra 1.6 AT Standard 2022,22226.77014
4647276,Imported,Used car,SUV,"48,000 Km",Black,Black,5-door,5-seat,"Diesel	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2015,LandRover Range Rover Vogue 3.0 Td6 2015,121457.7603
4647336,Imported,New car,Van/Minivan,0 Km,Grey,Black,5-door,7-seat,"Petrol	1.5 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Stargazer,2022,Hyundai Stargazer Special 1.5 AT 2022,22267.25606
4647340,Imported,Used car,SUV,"59,000 Km",Brown,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,NX,2019,Lexus NX 300 2019,80971.8402
4647601,Imported,Used car,SUV,"10,000 Km",White,Yellow,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,RX,2021,Lexus RX 300 2021,121457.7603
4647636,Imported,Used car,SUV,"9,000 Km",White,Yellow,5-door,4-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2021,LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,485831.0413
4647674,Domestic assembly,Used car,Sedan,"130,000 Km",Black,Cream,4-door,5-seat,"Petrol	2.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Camry,2011,Toyota Camry 2.4G 2011,18016.23445
